keyword_id,keyword,count
10793,resort,2
169593,resort hotel,1
457,responsability,2
161944,responsibility,2
13099,ressentiment,1
15212,rest stop,1
2062,restart,2
1946,restaurant,21
165612,restaurant chain,1
3910,restaurant critic,2
5167,restaurant owner,1
165407,restroom,1
6506,resurrection,7
10906,retail trade,1
186847,retelling,2
18115,retired,8
4193,retiree,1
4948,retirement,10
163514,retirement home,1
187328,retirement party,1
162388,retribution,2
13038,retro,1
214730,retrofuturism,1
1571,return,4
219989,returned alive,1
169367,returning money,1
9824,reunion,7
190722,reunited friends,1
4087,revelation,4
10870,revelation (book),1
9748,revenge,118
210347,revenge drama,1
191045,revenge killing,1
15095,revenge motive,1
197088,revenge plot,1
172504,reverend,1
4188,revitalization,1
186353,revivalism,1
162845,revolt,3
2020,revolution,12
18263,revolutionary,1
188944,revolver,2
14872,reward,1
223155,rhedosaurus,1
5678,rhinoceros,1
5713,rhode island,1
899,rhyme battle,1
5329,rice,1
174319,rice paddy,1
34143,rich,3
196682,rich man,1
189141,rich man - poor woman,1
167656,rich parents,1
159539,rich people,1
182625,rich snob,2
220487,rich vs poor,1
7579,rich woman - poor man,1
9376,richard nixon,3
211295,riches to rags,1
483,riddle,13
41310,ride,1
171559,ridicule,1
3197,riding a bicycle,1
2749,riding accident,1
7023,riesen-ipod,1
9897,rifle,9
6145,right and justice,12
177882,right hand man,1
33858,right wing,1
189262,righteous rage,1
206686,righting the wronged,1
189093,ring,5
8945,ringer,1
236475,rio 1,1
1809,rio de janeiro,3
2187,riot,4
186355,riot police,1
6974,rise and fall,3
165725,rise to power,2
164255,rising star,1
4999,risk,1
170339,rite,1
4720,ritual,2
162745,ritual sacrifice,1
9823,rivalry,29
1261,river,14
158244,river boat,2
1489,river thames,1
165870,riverboat,1
169517,roach,1
10666,road accident,1
167043,road movie,16
7312,road trip,27
157560,roadkill,1
179776,roasted pig,1
1621,robber,4
642,robbery,40
10486,robin,2
4147,robin hood,4
184213,robocop,1
14544,robot,27
187019,robot cop,1
202314,robot fighting,1
214820,robot human relationship,1
5288,rock,8
33898,rock 'n' roll,1
578,rock and roll,10
18001,rock band,6
11700,rock music,2
165606,rock odyssey,1
155482,rock opera,1
165102,rock sta,1
2570,rock star,11
8900,rocker,2
6394,rocket,2
175655,rocket fired grenade,1
2732,rocket launcher,2
2805,rocky mountains,1
204052,rodent,1
1019,rodeo,2
186447,rogue,3
176802,rogue agent,3
11723,rogue cop,2
2273,role of women,5
5629,role reversal,2
156768,roller coaster,3
11282,roller derby,1
197591,roller skates,1
6234,roller-skating,1
193817,rollerblade,1
155720,rollerskating,1
168855,rolling a cigarette,1
163834,rolling eyes,1
5282,rolling stones,1
3035,roman,4
170577,roman catholic,1
1405,roman empire,6
9840,romance,23
179882,romania,1
209983,romanian new wave,1
233027,romantic,2
9799,romantic comedy,34
191100,romantic drama,5
4516,romantic rivalry,1
588,rome,7
12388,romulans,3
768,romulus,1
155198,ronin,1
2405,roof,2
181637,roof chase,1
171646,roofie,1
15219,rooftop,6
177372,rooftop chase,1
180465,rooftop fight,1
185434,rookie,2
155716,rookie cop,1
2834,room,1
5854,room exchange,1
165736,room key,1
1253,roommate,12
6399,rope,2
174468,rope bridge,2
3259,rose,2
2919,rose garden,1
160765,roses,2
209053,rosh hashanah,1
4083,rottweiler,3
156156,rouge,1
155301,rough sex,1
6433,roulette,2
3968,round table,1
4944,route 66,3
1888,row,1
164658,rowboat,2
171459,rowing,1
10397,royal air force,1
154794,royal court,2
4833,royal family,3
10398,royal flying corps,1
1966,royal geographic society,1
9920,royalty,15
175685,rubber boat,1
222108,rubber mask,1
18030,rubble,1
188607,rube,1
187660,rubik's cube,1
9345,rubin,1
196433,ruby,1
159317,rude,1
7912,rugby,3
162715,ruins,2
177370,rule of law,1
201243,rules,1
189868,rumor,3
7432,rumpelstilzchen,1
198962,run,1
708,runaway,5
163228,runaway train,1
204967,runner,3
795,running,7
750,rura penthe,1
18255,rural,4
223471,rural america,1
228280,rural farm,1
15202,rural ireland,2
223213,rural pennsylvania,1
11004,rural setting,10
184426,ruse,1
2139,russia,12
2808,russian,10
8045,russian mafia,4
11703,russian orthodox church,1
158620,russian revolution,1
3460,russian revolution 1917,2
11709,russian soldier,1
190654,russian spy,2
195621,rust belt,1
971,rwanda,1
236476,río 1,1
171603,s.a.t.,2
1470,s.w.a.t.,2
187643,sabbath,1
158017,saber-toothed tiger,2
169028,sable,1
15246,sabotage,9
2858,sacrifice,4
8421,saddam hussein,1
4426,sadism,10
13125,sadist,4
625,sadistic,5
212406,sadistic horror,1
187828,sadistic laughter,1
1647,sadness,11
6373,sadomasochism,4
3513,safari,3
8430,safe,6
187023,safe deposit box,1
41668,safe house,1
4316,safe sex,1
159339,safecracker,3
3852,safety,1
209482,sagen,1
7041,sahara,1
4119,saigon,2
167837,sail,1
544,sailboat,3
3180,sailing,8
2082,sailing trip,2
41599,sailor,5
41610,saint,1
1796,sake,1
222337,saladin,1
4957,sale of soul,1
33795,salem,1
181374,salem massachusetts,1
1361,salesclerk,5
10332,salesman,4
5151,salesperson,2
173258,salmon,1
1582,saloon,3
160597,saloon girl,1
10807,salt lake city,1
159370,salt lake city utah,1
166973,salt water,1
182621,salvage,1
7954,salzburg,1
12649,samba,1
168216,same habits,1
1462,samurai,4
18098,samurai sword,3
213895,san andreas,1
213896,san andreas california,1
1768,san diego,4
166947,san fernando valley,1
582,san francisco,24
178355,san francisco giants,1
163824,san remo,1
3179,sanatorium,1
5789,sand,1
169991,sand dancing,1
41584,sandman,1
1965,sandstorm,5
6878,sandwich,1
10482,sanitarium,1
10309,sanity,1
1991,santa claus,9
184569,santa cruz california,1
160500,santa hat,2
216966,santa monica california,1
1661,sarajevo,1
2466,sarcasm,1
3466,sardinien,1
10138,satan,3
181375,satanic,2
163055,satanic cult,3
161270,satanic ritual,3
3099,satanism,3
5545,satanist,1
3376,satellite,8
8201,satire,18
197638,sattire,1
167213,saturday night live,1
4165,saturn,1
184994,saturn v rocket,1
5174,saudi arabia,3
2177,sauna,1
9956,sausage,2
238128,savagery,1
7323,savannah,2
214965,savant,1
193544,save the day,1
192032,saved from hanging,1
12200,saving christmas,1
40922,saving lives,1
83,saving the world,34
175468,savior,1
234110,saviour,1
18081,sawed off shotgun,1
2007,saxophone,1
3018,saxophonist,2
5470,scalp,2
163128,scalpel,1
10883,scalper,1
14808,scalping,1
11454,scam,6
3692,scandal,9
5475,scandinavia,1
197952,scandinavian,1
14767,scar,4
3151,scarecrow,4
175007,scarred face,1
163303,scary,1
155734,scary little people,1
161158,scat,1
8783,scavenger hunt,2
163991,scene,2
159408,scepter,1
159425,schematic,1
184302,scheming,1
222,schizophrenia,9
202551,schizophrenic,1
5886,schloss schönbrunn,1
6278,scholarship,5
10873,school,17
166287,school bus,6
165137,school dance,2
6986,school excursion,1
2921,school friend,1
190116,school life,3
171461,school nurse,1
3884,school of witchcraft,5
6275,school party,5
7358,school performance,4
15165,school play,1
5674,school presentation,2
165154,school principal,1
154842,school teacher,2
174272,school uniform,1
180487,schoolboy,1
158752,schoolgirl uniform,1
170378,schoolteacher,1
1799,schutzstaffel,2
196377,sci-fi comedy,1
196376,sci-fi thriller,1
156810,science,12
198781,science experiment,3
10568,science fiction,5
156855,scientific experiment,1
2878,scientific study,1
14760,scientist,32
234319,scientists,1
159314,scientology,2
1435,scissors,3
167608,scooter,3
159245,scorpion,1
14753,scot,1
388,scotland,13
770,scotland yard,2
13124,scream,3
167942,screaming,3
165419,screening room,1
776,screenplay,3
888,screenwriter,6
160362,screwball,2
155457,screwball comedy,1
160133,scroll,1
33966,scrooge,3
155334,scuba,5
10503,scuba diving,9
12438,sculpture,1
156392,scythe,2
658,sea,13
182677,sea battle,3
208874,sea lion,1
33696,sea monster,5
154896,sea turtle,1
158063,seal,1
163186,seance,3
11112,search,6
233034,search for dog,1
165752,search for meaning,1
7255,search for witnesses,1
169962,search party,3
167868,seasickness,1
3743,season,1
2350,seattle,5
185728,secession,2
208719,secluded,1
3556,seclusion,1
159490,second,1
34004,second chance,2
228602,second wife,1
1328,secret,46
4289,secret agent,26
3268,secret base,6
33468,secret door,2
215141,secret formula,1
9679,secret government organization,1
175036,secret headquarters,1
227411,secret hideout,1
1308,secret identity,34
3272,secret intelligence service,12
3288,secret lab,5
207011,secret laboratory,1
234886,secret location,1
7879,secret love,21
3269,secret mission,12
3271,secret organization,12
352,secret passage,2
171964,secret passageway,1
15038,secret plot,1
41249,secret service,12
208633,secret service agent,3
2908,secret society,10
11677,secretary,5
181549,secretary of defense,1
173162,sect,2
159457,security,1
3016,security camera,5
41180,security guard,10
185818,security guard killed,1
226522,security leak,1
3182,seduction,15
169548,seed,1
185668,seeing the future,2
233016,segregation,1
158272,seismograph,1
158070,seismologist,1
200216,self acceptance,1
155023,self esteem,3
174209,self exile,1
166250,self expression,1
223060,self healing,1
18054,self help guru,1
165601,self identity,1
168039,self mocking,1
157791,self mutilation,1
1430,self sacrifice,11
182671,self surgery,1
2488,self-abandonment,2
2417,self-awareness,1
2801,self-defense,7
1824,self-destruction,2
2796,self-discovery,9
476,self-fulfilling prophecy,3
195730,self-help,1
160612,self-referential,5
162219,selfishness,2
186830,selkie,1
204836,selma,1
165402,semi autobiographical,3
160543,semiautomatic pistol,1
15191,seminar,1
172232,seminary,1
1399,senate,6
2944,senator,7
4992,senility,1
163484,senior citizen,1
1335,sense of guilt,3
2875,sense of life,2
9362,sensei,2
3441,sentence,2
162334,sentinals,1
181628,seoul south korea,1
18013,separation,2
188356,separation from family,1
191616,sepia color,1
161304,september 11 2001,2
41640,septic tank,1
9663,sequel,94
165761,sequins,1
7492,serbia,1
160420,serenade,1
11400,sergeant,4
236896,serial kiler,1
10714,serial killer,56
11260,serial murder,1
14676,series of murders,11
18126,sermon on the mount,1
8803,serum,3
964,servant,7
233069,set in one room,1
162275,set up,1
3591,settler,5
185459,seven deadly sins,1
177997,seven years war,1
162482,severed ear,1
157513,severed foot,2
166862,severed hand,1
11581,severed head,2
158182,severed toe,1
41412,sewer,4
181016,sewer of paris,1
6304,sewerage,2
186784,sewing machine,1
572,sex,111
166770,sex addict,3
5906,sex addiction,7
170827,sex comedy,6
171134,sex doll,2
7066,sex education,1
217311,sex party,1
2943,sex scandal,1
18049,sex scene,5
218005,sex slave,1
213132,sex slavery,1
184163,sex surrogate,1
15128,sex talk,1
183728,sex tape,3
3456,sex therapy,2
15049,sex trafficking,1
366,sex-shop,2
7017,sexappeal,1
9606,sexchat,1
4411,sexism,5
189361,sexless marriage,1
195999,sexologist,1
9344,sexology,1
739,sexual abuse,11
11486,sexual arousal,1
11190,sexual attraction,2
162804,sexual awakening,2
225710,sexual discrimination,1
189934,sexual disorder,1
186107,sexual exploration,1
9835,sexual fantasy,3
167554,sexual favor,1
11530,sexual freedom,1
2039,sexual frustration,1
10850,sexual harassment,2
10427,sexual humiliation,1
11316,sexual humor,4
566,sexual identity,5
7098,sexual murder,2
459,sexual obsession,8
186071,sexual pleasure,1
5436,sexual revolution,1
159595,sexual torture,1
738,sexuality,14
198435,sfx,1
748,sha-ka-ree,1
167486,shackles,1
173125,shadow,1
174117,shadow boxing,1
186423,shadowhunter,1
4918,shadowing,2
44452,shake,1
497,shakespeare,11
165214,shakespeare in modern dress,2
196374,shakespeare's romeo and juliet,2
11326,shaman,2
208426,shamanism,1
2682,shanghai,3
9390,shaolin,3
162532,shape shifter,1
14729,shape shifting alien,1
1296,shared universe,1
15097,shark,18
2988,shark attack,8
155461,shark repelent,1
18105,sharpshooter,1
158895,shaved head,1
41133,shaving,1
177565,shaving cream,1
221604,shed,1
3020,sheep,2
4917,shelter,3
4358,shenanigan,2
226825,shenanigans,1
798,sheriff,29
9401,sherlock holmes,2
11525,sherwood forest,1
5539,shield,5
186892,shih tzu,1
191182,shin bet,1
12426,shinjuku,1
3799,ship,30
167843,ship captain,2
195737,ship hijacking,1
2580,shipwreck,14
186804,shipyard,1
157688,shock humor,1
11542,shock in the end,1
200234,shocking,2
54612,shoe,1
170569,shoe salesman,1
1408,shoe seller,1
34013,shoe shiner,1
178448,shoe store,1
233048,shoes,1
155242,shogun,1
7281,shooting,4
154976,shooting party,1
167309,shooting practice,1
226429,shooting range,1
10950,shootout,41
208008,shootout at a train station,1
1998,shop,3
155419,shoplifting,1
41175,shopping,1
6490,shopping mall,5
214549,short,1
167889,short sighted,1
180557,short term memory loss,1
154785,short-term memory,1
4900,shortage of money,1
184369,shot,1
155626,shot in the arm,1
11113,shot in the back,1
174985,shot in the chin,1
157515,shot in the face,1
222133,shot in the heart,1
177181,shot in the knee,1
167536,shot in the shoulder,4
15344,shot in the stomach,2
186239,shot in the throat,1
218001,shot point blank,1
18088,shot repeatedly,1
175241,shot through a door,2
157471,shot through a wall,2
11325,shot to death,6
1366,shotgun,12
181508,shoulder holster,1
41376,shovel,2
837,show business,5
165190,show must go on,1
165184,show producer,1
165871,showboat,1
797,showdown,17
1879,shower,8
53994,shrew,1
166971,shrimp,1
166980,shrimping,2
41557,shrine,1
6380,shrinking,1
367,shyness,8
208515,siamese,1
174638,siberia,1
18027,sibling,2
11157,sibling rivalry,1
193546,siblings relations,3
155539,sicilian,1
232581,side effects,1
188947,sidekick,2
163075,sideshow,1
169171,sidewalk,1
165735,sidewalk cafe,1
4063,siege,5
5417,sierra leone,1
2842,sigmund freud,2
5997,sign,1
188953,sign language,1
2274,sikh,1
18107,silencer,5
154802,silent film,7
188647,silent film star,1
171329,silent man,1
226754,silent protagonist,1
175610,silhouette,1
3519,silicon valley,1
3625,silver,3
161536,silver star,1
202541,silver surfer,1
177309,simon says,1
3972,simulated reality ,2
2423,simulation,1
1615,simulator,1
7412,sin,5
172762,sin eater,1
4224,singapur,1
10229,singer,16
235691,singers,1
12990,singing,8
186120,singing competition,2
186147,singing contest,2
235768,singing false,1
18064,singing in a car,1
165727,singing narrator,1
165763,singing photograph,1
9457,single,28
33479,single father,7
14768,single mother,14
641,single parent,13
223540,singularity,1
180100,sinking ship,1
10535,sino japanese war,1
8099,sioux,1
162512,siren,1
5923,sister,17
232441,sister sister incest,1
1156,sister sister relationship,36
164181,sister-in-law,2
2628,site of pilgrimage,1
167310,sitting on a toilet,8
33355,skateboard,1
390,skateboarding,6
4062,skeleton,10
156167,skeptic,1
161198,skepticism,2
15157,sketching,1
195732,ski,1
3476,ski jump,2
162328,ski resort,1
165314,skid row,1
159558,skiing,6
379,skinhead,3
233950,skinheads,1
167236,skinned alive,1
13078,skinny dipping,1
191007,skirt,1
15084,skull,2
186268,skull mask,1
7948,skunk,2
221605,skylight,1
187354,skyline,1
210112,skype,2
1418,skyscraper,8
8631,slacker,8
398,slang,1
212330,slap,1
9253,slapstick,6
12339,slasher,33
10089,slaughter,9
11547,slaughterhouse,2
14906,slave,5
197643,slave owner,2
163120,slave trade,1
2831,slavery,12
155821,sled dogs,3
157424,sledgehammer,1
2116,sleep,3
208385,sleeper agent,1
161290,sleeping,1
7430,sleeping beauty,2
179878,sleepwalking,5
156573,slevin,1
9914,slice of life,1
165764,sliding down a pole,1
3092,slime,1
176516,slot machine,1
2079,sloth,2
5689,slovakia,1
228988,slow cinema,1
18512,slow motion,2
9855,slow motion scene,2
157645,slug,1
100,slum,5
11798,slumber party,2
5290,small person,2
1415,small town,44
205733,small town murder,1
169977,small town sheriff,2
221945,small town thieves,1
194430,small village,1
171169,smart blonde,1
183141,smart kid,1
229980,smartphone,1
209642,smithsonian,2
166734,smoke,1
171236,smoke ring,1
919,smoking,5
11492,smoking marijuana,3
174424,smoking pot,1
233047,smoking weed,1
5426,sms,1
155336,smuggler,2
6212,smuggling,8
374,smuggling of arms,2
15072,smurf,2
6618,snack bar,1
4455,snail,1
1585,snake,8
195435,snake attack,1
3496,snake charmer,1
177392,sneeze,1
33677,sneezing,1
1589,sniper,17
12355,sniper rifle,4
3577,snob,1
207899,snooping,1
221015,snoopy,1
41327,snorkel,1
10794,snow,17
169339,snow kingdom,1
3373,snow storm,7
169341,snow white,5
170703,snowball fight,1
3522,snowboarding,2
190107,snowed in,1
182772,snowing,1
10115,snowman,1
207771,snowmobile,1
3880,snuff,2
188179,soaked clothes,1
168622,soap opera,2
13042,soccer,12
165728,soccer ball,1
223149,soccer coach,2
176809,soccer stadium,1
192345,soccer team,1
221960,social allegory,1
192311,social class,1
197092,social climbing,2
11479,social commentary,3
238189,social decay,1
180787,social differences,1
222173,social experiment,2
171063,social network,1
171556,social outcast,6
185880,social reject,1
11514,social satire,4
170154,social services,2
15266,social status,1
2438,social worker,2
1773,socialism,2
156037,socialite,3
1952,socially deprived family,5
3679,society,6
238206,society ball,1
6491,society for the prevention of cruelty to animals,1
9740,sociopath,8
165194,sock on the jaw,1
5671,socrates,1
192706,soda,1
6444,sodomy,1
174994,soft boiled egg,1
167499,software engineer,1
161693,soho london,1
232318,solar,1
2642,solar eclipse,6
3638,solar energy,1
162429,solar system,2
209069,sold into slavery,1
13065,soldier,39
161240,sole survivor,2
1577,solidarity,2
11267,solitary confinement,1
215320,solteros,1
195739,somali,1
4265,somalia,2
167875,sombrero,1
5153,son,9
4532,son-in-law,1
226742,sonar,1
10449,sondheim,3
4528,song,8
165643,song and dance,1
191428,song writing,2
225547,songs,1
33475,songwriter,1
168485,sonogram,1
10893,soong sisters,1
10821,sorcerer,4
3873,sorcerer's apprentice,5
199814,sorceress,2
5147,sorcery,5
10058,sorority,5
171582,sorority girl,1
194236,sorority house,2
171268,sorority party,1
634,soul,8
189748,soul transference,1
815,soulmates,7
221295,sound barrier,1
3644,south africa,9
18266,south america,2
5992,south carolina,1
234469,south central l.a.,1
159544,south hypnosis,1
158540,south korea,2
203175,south park colorado,1
167475,southeast asia,1
170633,southern,2
168598,southern accent,1
176219,southern belle,1
186219,southern california,2
2335,southern france,2
531,southern usa,15
168347,southwestern u.s.,1
157938,soviet,2
3055,soviet troops,2
2111,soviet union,7
14791,spa,1
9882,space,27
234365,space based weapon,1
2902,space battle,6
209073,space carrier,1
211487,space centre,1
3388,space colony,6
6968,space invasion,2
1826,space marine,28
4040,space mission,9
161176,space opera,21
196483,space pirate,1
156836,space race,1
156039,space station,5
1828,space suit,3
3801,space travel,22
3386,space war,2
1612,spacecraft,12
226236,spacecraft accident,1
162392,spacecraft officer,1
2345,spaceman,3
163239,spaceport,1
9831,spaceship,20
1440,spaghetti,1
156212,spaghetti western,3
514,spain,6
157194,spanish,1
5509,spanish civil war,1
211572,spanish movie,1
9888,spanking,3
2874,spanner,4
235617,sparta greece,1
160395,spats,1
182036,speaker phone,1
167930,speaking german,1
18096,spear,3
158474,spear throwing,1
3531,special car,3
15218,special forces,4
195908,special ops,1
5422,special unit,4
184989,spectacle,5
190531,speculative,1
6001,speech,3
3428,speed,3
7699,speed date,1
187514,speed freak,1
4583,speed of light,1
46953,speedo,1
177224,speedy gonzales,1
11017,spell,1
180194,spellcasting,1
11145,spelling,1
11146,spelling bee,2
2700,sperm,4
5098,sperm bank,4
159141,sperm donor,2
3465,sphinx,2
6074,spice,2
3986,spider,5
158124,spider bite,2
232791,spider general,1
158129,spider queen,1
195026,spiders,3
15285,spin off,5
7394,spinner,1
1770,spinosaurus,1
155811,spiral staircase,1
13153,spirit,11
210530,spiritism,5
182649,spiritual journey,1
176561,spiritualism,1
180824,spiritualist,2
10706,spirituality,5
33343,spit in the face,2
14898,spitting blood,1
15085,splatter,2
211711,spleen,1
156761,split personality,1
33933,split screen,1
174480,splits,1
7208,spoiled child,1
175005,spoiled son,1
190852,sponge,1
171715,sponge bath,2
204222,spongebob,2
179778,sponsor,1
5398,sponsorship,1
10985,spontaneous combustion,2
11931,spoof,24
172816,spook,1
6075,sport,126
161643,sport competition,1
190341,sporting event,1
178372,sports agent,2
999,sports car,5
197102,sports injury,1
226510,sports marketing firm,1
1483,sports team,7
3975,spotlight,1
6202,spring,1
158054,spring break,2
2181,springfield,1
470,spy,40
193285,spy spoof,1
5265,spying,5
201164,squad,1
167836,squall,1
5782,squatter,1
222842,squire,1
990,squirrel,3
169214,st. paul minnesota,1
3563,st. petersburg russia,2
160397,st. valentine's day massacre,1
4171,staatsanwältin,1
14831,stabbing,5
182196,stable,1
1485,stadium,5
15192,staff,2
8070,stag night,6
1674,stage,2
171704,stage diving,1
221828,stage production,1
6415,stage show,2
33600,stagecoach,3
2419,staging,1
157893,stairs,1
165749,stairway,1
41158,stakeout,3
4264,stalingrad,1
191543,stalinism,1
6844,stalker,10
10333,stalking,7
180230,stallion,1
180439,stamina,1
4698,stamp,2
221178,stampede,1
33731,stand-up comedian,3
9716,stand-up comedy,5
196271,stanley cup,1
3412,star,8
165086,star crossed lovers,7
167555,star spangled banner,1
505,starfleet,5
10945,staring contest,1
186402,starlet,1
1472,starships,2
208476,starting over,1
188266,starvation,2
1776,stasi,1
181895,stasis,1
162843,state fair,1
4633,state of emergency,1
177235,state police,1
208208,state prison,1
204841,statistics,1
9479,stau,1
4751,stay permit,1
5501,stay-at-home dad,1
10261,stealing,4
161994,stealing a car,2
177554,stealing money,2
214472,stealth aircraft,1
236176,steam,1
163671,steam locomotive,4
178379,steam room,1
10028,steampunk,9
11139,steel helmet,6
164852,steel worker,1
182615,steerage,1
191786,stenographer,1
7714,step brother,2
6669,step father,9
5921,step mother,3
4500,step parents,1
196905,step siblings,1
196691,step sister,1
190947,stephen hawking,1
160962,stepmother stepdaughter relationship,1
10043,stepping,1
5097,sterility,1
10155,steroids,1
5692,stetson,3
161160,steve jobs,1
156093,steven king,1
11156,stew,1
2080,stewardess,4
160128,stich,1
4678,stick fighting,1
199978,stigmata,1
164730,still,1
167428,sting operation,1
179018,stock broker,4
183817,stock exchange,1
181320,stock fraud,1
177493,stock market,4
187243,stock market crash,1
6315,stock-car-race,2
10631,stockbroker,2
155347,stockman,1
203528,stocks,1
162842,stolen cars,2
155751,stolen identity,2
8627,stolen money,5
180405,stolen novel,1
159534,stolen painting,4
233558,stolen patent,1
227198,stolen pet,1
33609,stolen truck,1
4428,stone age,8
207031,stonehenge,1
54169,stoner,7
173510,stonewall riot,1
10121,stop motion,9
157598,store,1
169175,storem,1
33634,stork,1
14527,storm,8
168683,storm at sea,5
12336,storm chaser,1
227825,storm drain,1
178710,stormtrooper,2
170647,story,2
33500,story in story,1
3206,story teller,1
169878,story within the story,1
47020,storytelling,2
3622,stowaway,1
7951,strafzettel,1
158203,straight razor,2
9743,stranded,9
215191,strange,2
187291,strange behavior,1
198141,strange person,4
1942,strangeness,2
156104,stranger,7
14829,strangulation,2
2531,strategic air command,1
158470,strategy,3
165531,straw hat,1
6979,straßenkids,1
171143,streaking,1
165279,street,1
2816,street art,1
8406,street artist,1
181208,street dance,1
10076,street fighter,2
542,street gang,20
156196,street life,1
9666,street race,3
188907,street shootout,2
3261,street war,4
180445,strength,1
4602,stress,3
168342,stretch limousine,1
4112,strike,4
215774,stringer,1
199040,strip,1
3688,strip club,17
227944,strip show,1
155857,strip tease,1
6593,stripper,12
4378,striptease,4
157769,stroke,1
4327,stroke of fate,5
18402,strong language,1
157681,strong man,1
2660,strong woman,5
159858,strongbox,1
219826,stronger villain,1
203289,structure,1
10128,strugatsky,1
15354,struggle for survival,1
201858,struggling,1
158988,struggling actor,2
197297,struggling career,1
173325,stuck in elevator,2
155361,studebaker,1
12105,student,19
6707,student movie,1
9139,student of medicine,2
168483,student protest,1
159946,student visa,1
233296,students,1
5246,students' movement,1
5948,studies,5
5321,studio,2
156708,studio tour,1
10668,stuffed animal,3
5956,stuntman,6
5452,stunts,4
6241,stupidity,6
2117,subconsciousness,3
155418,subculture,1
162177,subjective camera,2
15175,subliminal ,1
1375,submachine gun,7
339,submarine,15
166989,submerged,1
202550,substance,1
185974,substance abuse,1
7101,substitute teacher,1
159514,subtitled scene,2
14632,suburb,2
169829,suburban chicago,1
10532,suburbia,5
2922,suburbian idyll,1
158748,subversion,1
1552,subway,17
177489,subway train,2
177502,subway tunnel,1
3836,success,17
235793,successor,1
161173,succubus,2
175075,sucked into jet engine,1
9594,sudetendeutsch,1
3032,suffering,3
3407,suffocation,1
160400,sugar,1
11258,suicidal,3
228491,suicidal mission,1
161043,suicidal thoughts,1
236,suicide,56
1252,suicide attempt,21
190893,suicide bombing,1
11767,suicide by gunshot,1
12993,suicide mission,1
163182,suicide thoughts,1
170801,suit of armor,1
4702,suitcase,4
161999,suitcase full of money,1
11707,suitor,6
2118,sultriness,1
13088,summer,21
5767,summer camp,5
163963,summer job,2
14714,summer vacation,4
3346,sumo ringer,2
1670,sun,6
1381,sun glasses,6
44413,sundance kid,1
15211,sunglasses,5
10733,sunken treasure,1
2725,sunlight,5
813,sunrise,5
187355,sunset,2
10494,super cars,1
3222,super computer,5
163455,super powers,21
10834,super soldier,1
11058,super speed,2
160184,super strength,1
163074,super villain,5
160329,super-8,1
170822,superglue,1
9715,superhero,69
191219,superhero kids,1
157677,superhero spoof,2
155030,superhero team,5
10843,superheroine,1
10761,superhuman,8
179102,superhuman strength,8
1545,supermarket,10
4522,supermodel,3
6152,supernatural,28
206813,supernatural ability,3
68646,supernatural being,1
185408,supernatural horror,2
188989,supernatural power,5
4769,supernatural powers,13
5100,supernova,2
33637,superpower,5
234694,superpowers,1
6156,superstition,3
194404,supervillain,2
5418,supervisor,1
230912,supervivencia,1
3848,support,4
825,support group,3
1660,suppressed past,8
8681,supreme court,2
1671,surfboard,3
1524,surfer,6
227616,surfer dude,1
5349,surfing,3
3262,surgeon,7
157959,surgery,5
4902,surprise,4
11541,surprise ending,2
173303,surprising,1
3307,surreal,2
9887,surrealism,16
6581,surrey,2
186234,surrogate daughter,1
7638,surrogate mother,2
18420,surveillance,14
159433,surveillance camera,4
167726,surveillance footage,1
10349,survival,49
50009,survival horror,4
170319,survival skills,1
10833,survivalist,2
5385,survivor,10
182178,sushi bar,1
3364,sushi restaurant,1
3879,suspect,5
193149,suspended animation,2
9937,suspense,92
4906,suspension,1
3301,suspicion,9
2619,suspicion of murder,3
204017,suspicious death,1
187989,suspicious wife,1
40844,sustainable,1
168763,suv,1
158219,swahili,1
170677,swallowed whole,1
4150,swampf,1
173646,swan lake,1
157186,swashbuckler,5
11105,swastika,5
234767,swastika tattoo,1
156648,swat,1
156788,swat team,5
2482,swear word,1
165347,swearing,3
208095,sweat,1
185686,sweatshop,2
167805,sweaty face,1
1192,sweden,4
192786,sweepstakes,1
177804,sweet sixteen,1
188354,swept away,1
182733,swim meet,1
11827,swimmer,2
15058,swimming,3
8181,swimming pool,16
226180,swimming underwater,1
178507,swimsuit,1
156125,swimwear,1
180250,swindle,1
6954,swing,2
33876,swinger,1
463,swinger club,1
14914,swinging,1
155762,swinging 60s,2
167159,switchblade,2
1223,switzerland,2
1938,sword,13
195446,sword and planet,2
181213,sword and sandal,1
234213,sword and sorcery,13
175245,sword duel,1
9725,sword fight,9
1400,swordplay,14
10491,swordsman,1
5656,sydney,1
177228,sylvester the cat,1
8264,symbol,2
1715,symbolism,2
2970,symbologist,1
3902,synagogue,1
195012,synchronized swimming,1
234945,synthetic drug,1
6628,syphillis,1
9797,syracuse university,2
41308,syringe,2
15059,t shirt,2
157380,tabloid,1
15027,taboo,2
6611,tahiti,2
41605,tail,1
41246,tailor,1
12428,taiwanese,1
226580,taj mahal,1
235098,taking a risk,1
235974,taking resposibility,1
11331,tale,1
2276,talent,7
164057,talent contest,1
8290,talent show,1
8732,talent-scout,1
7955,taliban,1
6556,talisman,1
178636,talk radio,1
3741,talk show,3
6494,talkie,1
814,talking,3
11477,talking animal,14
156546,talking car,1
11478,talking dog,2
206052,talking pig,3
221656,talking robot,1
167625,talking to animals,4
160442,talking to the audience,1
15067,talking to the camera,1
165660,talking to the dead,1
162333,tall man,1
155756,tall ship,1
40934,tambourine,1
214985,tampa,1
