company_id,company,count
89135,Maysville Pictures,1
73925,McCann-Erickson,1
79538,McCreary Entertainment,1
11146,McDongall Films,1
28707,McLaughlin Films,1
20572,McMurdo (Canada) Productions,1
21382,Mecanismo Films,1
2226,Media 8 Entertainment,1
5552,Media Asia Films,6
11083,Media Asia Group,1
24212,Media Cooperation One,2
9129,Media Development Authority (MDA),1
29311,Media Farm,1
13235,Media House Capital,1
5627,Media Magik Entertainment,2
3244,Media Pro Pictures,2
21972,Media Programme of the European Community,2
2531,Media Rights Capital,12
86655,Media Rights Capital (MRC),2
10888,Mediana Productions Filmgesellschaft,1
12010,Mediapro,4
1677,Mediaset,1
21632,Mediaset España,1
19352,Mediastream Dritte Film GmbH & Co. Beteiligungs KG,3
26282,Mediastream Film GmbH & Co. Productions KG,1
19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,3
12451,Mediaworks,1
61417,Medici Entertainment,1
7307,Medienboard Berlin-Brandenburg,5
27317,Medienproduktion Poseidon Filmgesellschaft,1
12196,Medienproduktion Prometheus Filmgesellschaft,1
6246,Medusa Film,3
1702,Medusa Produzione,1
54502,Mel's Cite du Cinema,13
3438,Melee Entertainment,1
13351,Melusine Productions,1
14897,Melvin Frank Production,1
2124,Melvin Simon Productions,1
321,Memfis Film,4
7116,Menageatroz,1
21110,Merchant Films,1
2370,Merchant Ivory Productions,4
20740,Merchant Ivory Productions,1
11447,Mercury Productions,1
5568,Mercy Creek Entretainment,1
3201,Merlin Films,1
11959,Merlina Entertainment,1
65815,Metakwon Filmworks,1
89134,Metal Productions Inc.,1
7075,Metanoia Films,2
33304,Meteor Joint Venture,1
633,Metro Productions,1
8411,Metro-Goldwyn-Mayer (MGM),122
6127,Metro-Goldwyn-Mayer Pictures,2
656,Metropolitan Filmexport,4
16419,Metropolitan Films,2
84889,Michael Alden Productions,1
27551,Michael De Luca Productions,3
11370,Michael De Luca Productions,6
13473,Michael Lobell Productions,1
1187,Michael London Productions,2
463,Michael White Productions,1
58553,Michaels-Goldwyn,1
67252,Micro Fusion 2003-2,1
7272,Micro scope,1
2735,Mid Atlantic Films,6
3803,Middle Fork Productions,2
22056,Midnight Picture Show,1
17887,Midnight Sun Pictures,3
22705,Midsummer Films,2
5550,Midwinter Productions Inc.,1
44992,Miho Film,1
11912,Mikado Film,2
2092,Mike Zoss Productions,8
59367,Mike and Marty Productions,1
24,Mikona Productions GmbH & Co. KG,4
1070,Milagro Films,1
2976,Mile High Productions,1
77,Milestone Productions,1
60714,Mili Pictures,1
5611,Milk & Honey,1
17491,Milkshake Films,1
5632,Milky Way Image Company,1
21904,Mill Film,1
20356,Millar Gough Ink,2
19777,Millbrook Farm Productions,1
2728,Millbrook Pictures,1
1020,Millenium Films,1
10254,Millennium Films,29
6573,Mimran Schur Pictures,2
8068,Mindfire Entertainment,2
19508,Mindhunters (UK) Limited,1
19509,Mindhunters Productie BV,1
8583,Minds Eye Entertainment,1
35020,Mindshare Media,1
74695,Ming Productions,1
11408,Ministerio de Cultura,3
26775,Ministry of Culture of the Slovak Republic,1
78994,Ministère Libanais de la Culture,1
25818,Ministère de la Culture et de la Communication,2
22626,Ministère des Affaires Etrangères et Européennes,1
72598,Ministère des Affaires étrangères et du Développement International,1
33250,Ministère du Développement Durable et de la Mer,1
52729,Minotaur Film Partnership No. 3,1
6235,Mirabai Films,3
85165,Miracle Entertainment,1
2760,Miracle Pictures,1
932,Mirage Enterprises,16
205,Mirage Entertainment,1
30900,Mirage Studios,1
53009,Miramax,11
14,Miramax Films,94
13219,"Mirisch Corporation, The",1
90571,Mirisch Pictures,1
12008,Misha Films,1
11581,Misher Films,6
11847,Mitsubishi,2
12346,Mitteldeutsche Medienförderung (MDM),1
5545,Mobra Films,1
1092,Mockingbird Pictures,1
32189,Moctesuma Esparza Productions,1
5444,Mod Producciones,3
12125,Moguletta,1
34725,Moho Film,1
1688,Moho Films,1
21635,Mojo Films,1
80449,Mojo Musique,1
19579,Molinare Investment,2
4250,Molinare Studios,2
1269,Momentum Films,1
19578,Momentum Pictures,1
22983,Mon Voisin Productions,1
966,Monarch Pictures,2
676,Monarchy Enterprises B.V.,2
77845,Monarchy Enterprises S.a.r.l.,2
80510,Monkey Dance Productions,1
19647,Monolith Pictures (III),1
69989,Monophonic Inc.,1
13198,Monsoon Films Private Limited,1
4607,"Montecito Picture Company, The",4
1316,Monterey Productions,1
2207,Montfort Producciones,1
9137,Moonlighting Films,2
25626,Moonrise,1
22289,Moonstone Entertainment,1
89720,Mooseport Productions,1
10031,Morena Films,1
12183,Morgan & Chan Films,1
10210,Morgan Creek Productions,23
3016,Morning Knight,1
21840,Morningstar Films,1
75564,Morocco Film Assistance,1
68079,Morocco Junction Pictures,1
59952,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",1
54634,Mosaic,1
748,Mosaic Media Group,14
5120,Mosfilm,2
23636,Mostow/Lieberman Productions,2
865,Motel Films,1
11337,Motel Movies,2
76848,Motion Group Pictures,1
1991,Motion Investment Group,2
11348,Motion Picture BETA Produktionsgesellschaft,1
2090,Motion Picture Corporation of America,2
11061,Motion Picture Corporation of America (MPCA),1
20194,Motion Picture JOTA Produktions,1
19934,Motion Picture KAPPA Produktionsgesellschaft,1
53006,Motion Picture Production GmbH & Co. Erste KG,1
11346,Motion Picture THETA Produktionsgesellschaft,1
2730,Motown Productions,2
79435,Mott Street Pictures,1
14373,Moulin Productions Inc.,1
11575,Movie Central,1
11551,Movie Central Network,2
18890,Movie Machine,1
11635,"Movie Network, The (TMN)",1
38618,MovieBank,1
2776,MovieRoom Productions,1
53906,Moviemakers Productions (MMP),1
563,Movieworld Productions,1
20478,Moving Picture Company (MPC),12
15888,Moving Pictures,1
21012,Moving Pictures Media,1
1727,Movision,2
5294,Mpower Pictures,3
2130,Mr. Mudd Production,4
60747,Mr. Smith Productions,1
30702,Multicom entertainment,1
48197,Multitrade,1
2510,Mundy Lane Entertainment,1
5583,Mungo Productions,1
42221,Munich Film Partners & Company (MFP) BTC Productions,1
3859,Munich Film Partners & Company (MFP) GHS Productions,1
51199,Munich Film Partners & Company (MFP) MI2 Productions,1
12214,Munich Film Partners New Century & Company (MFP) Core Productions,1
83338,Muse Entertainment,1
6438,Muse Entertainment Enterprises,2
15231,Muse Productions,5
10224,Museum Canada Productions,1
10989,Muskat Filmed Properties,3
10567,Mutant Enemy Productions,1
4113,Muti Films,1
762,Mutual Film Company,14
32599,My Cactus,1
738,Myriad Pictures,6
22898,Mysterious Light,1
908,Mystery Clock Cinema,3
5706,Mythic International Entertainment,1
34982,Mythology Entertainment (II),1
8874,N1 European Film Produktions GmbH & Co. KG,4
29943,N3D Land Productions,1
2088,NALA Films,2
7720,NAZZ Productions,1
4396,NBA Entertainment,1
2975,NBC Universal Global Networks,1
20352,NDE Productions,1
6236,NDF International,1
8047,NDR,1
8647,NEW Century,1
18737,NFH Productions,2
11683,NFP Marketing & Distribution,1
7587,NGN Productions,1
15505,NHK,1
172,NPV Entertainment,25
7785,NVSH Productions,1
41248,Nancy Tenenbaum Films,1
76721,Nanny McPhee Productions,1
2340,Napoleon Pictures Limited,1
566,National Film & Video Foundation of South Africa,1
17027,National Film Board of Canada (NFB),1
503,National Film Development Corporation of India,1
11493,National Film Finance Corporation (NFFC),1
464,National Film Trustee Company,1
17700,National Film and Television School (NFTS),1
11522,National Geographic Entertainment,1
66330,National Geographic Films,1
2471,National Geographic Society,1
1270,National Lottery,3
20456,National Lottery through UK Film Council,3
45689,Native Pictures Productions,1
804,Natural Nylon Entertainment,3
4718,Naya Films S.A.,1
2882,Neal H. Moritz Productions,1
1522,Neal Street Productions,5
11627,Necropia,1
4508,Nederlands Fonds voor de Film,1
12023,Nederlandse Programma Stichting (NPS),1
50490,NeeNee Productions,1
8188,Neelmudra Entertainment,1
22700,Neighborhood Watch,1
365,Nelson Entertainment,3
2811,Neo Art & Logic,2
24097,NeoReel,3
4903,Nero Films,1
8858,NetFlix,1
22628,Netherland Filmfund,1
26107,Networxx - Film Management,1
38005,Neufeld Rehme Productions,1
14684,Neunte Babelsberg Film,1
37498,Neverland Films,1
572,New Amsterdam Entertainment,1
5124,New Artists Alliance,1
10165,New Century Entertainment Corporation,1
12886,New Crime Productions,1
1947,New Deal Productions,2
41671,New Kingdom Pictures,1
939,New Legacy,2
12,New Line Cinema,165
8781,New Line Productions,1
7055,New Oz Productions,1
49512,New Picture Company,1
2649,New Real Films,1
67171,New Redemption Pictures,1
10104,New Regency Pictures,40
6741,New Romero,1
54531,New Sky Communications Inc.,1
418,New South Wales Film & Television Office,2
3855,New Upstairs Productions,1
15117,New Visions Pictures,1
2953,New Wave Entertainment,1
1950,New World Pictures,7
294,New Zealand Film Commission,2
12327,New Zealand Film Production Fund,1
12248,New Zealand Large Budget Screen Production Grant,1
20668,New Zealand Post Digital and Visual Effects Grant,1
46625,Newbridge Film Capital,1
38178,Newcomm,1
382,Newman-Foreman Productions,1
16791,Newman/Tooley Films,2
506,Newmarket Capital Group,10
28,Newmarket Films,1
44996,News On Request (NOR),1
3439,Next Day Air Productions,1
1633,Next Entertainment,4
921,Next Wednesday Productions,2
7561,Nexus Factory,2
12516,Nibariki,1
11831,Nic Arts,1
8073,Nick Wechsler Productions,6
4859,Nickelodeon Animation Studios,2
2348,Nickelodeon Movies,22
3860,Nides/McCormick Productions,1
6006,Night Chronicles,1
3344,Night Light Films,1
24133,Night and Day Pictures,1
7636,Nimar Studios,4
11672,Nimbus Film Productions,5
1693,Nina Saxon Film Design,2
51772,Nine Yards Productions,2
51771,Nine Yards Two Productions,1
28200,Ninjas Runnin' Wild Productions,1
12288,Nintendo,2
1202,Nippon Film Development and Finance Inc.,1
20192,Nippon Television Network (NTV),1
46875,Nitrogen Studios Canada,2
53195,Nix Films,2
864,No Dream Cinema,1
3851,No Frills Film Production,1
16718,No Limit Films,2
3561,No Matter Pictures,1
24039,No Prisoners Productions,1
79209,No Such Productions,1
35846,No Trace Camping,1
2149,Noble Nomad Pictures,1
40366,Noble Pictures,1
358,Noel Gay Motion Picture Company,1
12467,Nomadic Pictures,2
5630,Non-Stop Productions,1
7792,Noodles Production,2
67153,Nora Ephron Productions,1
4176,Nord-Ouest Productions,2
7201,Norddeutscher Rundfunk (NDR),2
156,Nordic Film,1
11679,Nordic Film och TV Fund,1
235,Nordisk Film,2
38072,Nordisk Film Distribution,1
8555,Nordisk Film- & TV-Fond,1
8828,Norman Twain Productions,1
22637,North Box Productions,1
91543,North West Vision,1
1804,North by Northwest Entertainment,1
1918,NorthSee,1
11667,Northern Ireland Screen,1
8816,Northern Lights Entertainment,3
8714,Northern Lights Films,1
45785,Northmen Productions,1
16379,Northshore Investments Ltd.,1
21541,Northstar International,1
9353,Northwood Productions,1
11068,Nostromo Pictures,2
80405,Nothing But a Man Company,1
283,Notting Hill Pictures,1
27197,Noujaim Films,1
753,Nouvelles Éditions de Films (NEF),3
29064,Novaya Zemlya,1
1168,Novo Arturo Films,1
1996,Novo RPI,1
74795,Nu Boyana Film Studios,1
34070,Nu Boyana Viburno,1
25473,Nu Image / Millennium Films,1
713,Nu Image Entertainment,1
22443,Nu Image Entertainment GmbH,2
4741,Nu Image Entertainment GmbH,1
925,Nu Image Films,12
21543,Nu-Image Films,1
41963,NuAmerica Entertainment,1
3840,Numb Gums Production Inc.,1
34338,Number 9 Films,1
11752,Number 9 Films,2
75348,Nunez-Gowan,1
24014,Nutcracker Holdings,1
1620,Nuyorican Productions,1
51929,Nvizible,1
5682,O Entertainment,2
26676,O' Salvation,1
12066,O'Connor Brothers,1
3396,O.N.C. Entertainment,1
345,O2 Filmes,3
11674,OC Film,1
14639,OG Project,1
12325,OLC / Rights Entertainment,1
40789,ONO,1
55528,Oak Productions,1
33831,Oasis Films,1
24970,Obelisk Productions,1
25838,Occupant Entertainment,1
14712,Occupant Films,1
19498,Ocean Films,1
7433,Ocean Pictures,1
4634,Oceana Media Finance,1
1266,Octagon Films,3
236,October Films,4
14362,October Pictures,1
35404,Od Shots,1
3263,Odd Lot Entertainment,5
36209,OddLot Entertainment,1
22209,Odeon Films,2
1712,Odessa Films,1
69485,Odin,1
1718,Odyssey,1
3539,Odyssey Entertainment,3
17161,Odyssey Media,2
3139,Off Color Films,1
3768,Off Hollywood Pictures,2
567,Office Kitano,1
2378,Offspring Entertainment,7
1711,Ognon Pictures,1
19933,Oil Flick Films No.2,1
53656,Old Bull Pictures,1
12426,Oleandor Productions,1
7291,Olive Bridge Entertainment,4
53638,Ollin Studio,1
57624,Olsen Levy,1
7400,Olympus Pictures,3
23513,Ombra Films,2
2729,Omnilab Media,3
59725,On Entertainment,1
20341,On My Own,1
11802,Onda Entertainment,1
77798,"One Media, The",1
7154,One Race Films,3
1225,One Race Productions,2
46958,One Way Productions,1
5725,One World Films,1
22210,Ontario Film Development Corporation,2
54606,Ontario Film and Television Tax Credit (OFTTC),2
11576,Ontario Media Development Corporation (OMDC),3
2203,Onyx Films,2
5698,Oops Doughnuts Productions,1
547,Open City Films,1
10427,Open Road Films,10
16313,Open Road Films (II),1
66328,Opperman Viner Chrystyn Entertainment,1
54004,Optional Pictures,1
6477,Opus Film,1
7270,Opus Pictures,1
11620,Orange Cinéma Séries,2
15433,Orange Studios,1
13298,Oregon Film Factory,1
14734,Oren Peli / Brian Witten Pictures,1
76266,Oriental DreamWorks,1
66289,Oriental Light and Magic (OLM),1
3315,Origen Producciones Cinematograficas S.A.,2
8088,Origin Pictures,3
24041,Origin Systems Inc.,1
333,Original Film,30
2292,Original Media,1
4234,Original Pictures,1
34397,Origo Film Group,1
41,Orion Pictures,16
10212,Orion-Nova Productions,1
354,Orly Films,2
2325,Orsay Films,1
4748,Oscilloscope Laboratories,4
2019,Osiris Films,1
11265,Osiris Productions,1
2795,Ott Medien,1
71960,Our Stories Films,1
879,Out of the Blue... Entertainment,3
2180,Outerbanks Entertainment,1
889,Outlaw Productions,2
19507,Outlaw Productions (I),4
13444,Outlaw Sinema,2
19511,Outlaw Victoria Productions Inc.,1
25886,Outpost Studios,1
25919,Ovation Entertainment,1
40541,Over Under Media,1
12485,Overbrook Entertainment,10
907,Overbrook Films,1
10808,Overnight Films,2
888,Overseas FilmGroup,1
12807,Overture Films,3
15395,Oz Productions Ltd.,1
2617,Ozla Pictures,1
4777,Ozla Productions,1
11440,Ozumi Films,1
5826,PBS,1
84637,PIC Agency,1
21636,PK Pictures,1
79522,POP6,1
427,PSO International,2
520,Pacific Data Images (PDI),8
4024,Pacific Film and Television Commission,6
7893,Pacific Renaissance Pictures Ltd.,1
15829,Pacific Standard,3
11324,Pacific Title and Art Studio,1
1280,Pacific Western,7
10926,Pacifica Film,1
3110,Paco Cinematografica,1
30268,Pain Unlimited GmbH Filmproduktion,2
927,Palace Pictures,1
76446,Palatine Étoile 12,1
8841,Pale Morning Dun,1
9079,Palladium Film,1
2379,Palladium Productions,1
49152,PalmStar Media,1
89303,Palo Vista Productions,1
11371,Palomar Pictures (II),3
12146,Palomar Pictures International,1
2893,Palpable Productions,1
18921,Pam Williams Productions,1
13199,Pan Nalin Pictures,1
58135,Pana Film,1
13680,Panacea Entertainment,1
3769,Panamax Films,1
10426,Panay Films,2
12408,Panda Productions Inc.,1
49697,Pandemonium Productions,1
185,Pandora Cinema,3
254,Pandora Filmproduktion,6
5329,Pandora Pictures,2
1656,Pangaea,1
5561,Panorama Films,1
13395,Panorama Media,1
8573,Pantelion Film,1
58399,Pantelion Films,2
8746,Papercut Films,1
17668,Par-Par Productions,1
1012,Parabolic Pictures,1
255,Paradis Films,1
28360,Paradise City,1
38616,Paradise Productions,1
22949,Paradise/MGN,1
6819,Paradox Entertainment,1
24217,Paragon Entertainment Corp.,1
3055,Paragon Films Ltd.,1
16486,Parallel Film Productions,2
5122,Parallel Films,1
18575,Parallel Pictures,1
48792,Parallel Zide,2
6033,Paramount,2
24955,Paramount Animation,11
2315,Paramount Classics,3
4,Paramount Pictures,285
838,Paramount Vantage,13
11733,Pariah,3
1271,Pariah Entertainment Group,2
7169,Park Ex Pictures,1
21871,Park Films,1
57346,Park Lane Productions,1
13466,Park Pictures,1
12329,Park Road Post,1
68599,Parker Film Company,1
49325,Parkes+MacDonald Image Nation,4
11084,Parkes/MacDonald Productions,7
56696,Parkside Pictures,1
631,Parkway Pictures (I),1
1350,Parkway Productions,1
21435,Parkwood Entertainment,1
24934,Parlay Films,1
55990,Parnassus Productions,1
6735,Participant Media,24
2030,Participant Productions,3
3904,Partition Films%2C Inc.,1
1784,Partizan,1
22883,Partnership Pictures,1
6531,Parts and Labor,2
84041,Pascal Pictures,1
11594,Passion Pictures,1
7100,Patagonik Film Group,1
19231,Patalex III Productions Limited,1
462,Patalex IV Productions Limited,1
57751,Patalex Productions,2
23635,Patalex V Productions Limited,1
71900,Patchwork Productions,1
7396,Pathe,4
21126,Pathe Productions,1
7981,Pathé,12
3012,Pathé Distribution,2
4959,Pathé Films,2
1178,Pathé Pictures International,5
866,Pathé Renn Productions,9
35461,Pathé!,1
59827,Patrick Aiello Productions,1
2373,Patriot Pictures,1
23596,Paul Schiff Productions,5
29364,Pax Enterprises,1
32243,PeaPie Films,2
46507,Peach Trees,1
29313,Pearl Street Films,2
53198,Pegaso Producciones,1
1561,Pegasus Film Partners,1
6950,Pegasus Motion Pictures,1
2546,Peirce Pictures,1
73192,Pelican Point Media,1
3251,Pelican Productions LLC,1
73249,Pellikola,1
40112,Pendle Mountain Productions,1
682,Peninsula Films,3
4916,Penn Station Entertainment,2
52590,Perceval Pictures,1
291,Perdido Prod.,2
12966,Perdido Productions,3
11272,Peregrine,2
19905,"Perfect Game, The",1
34530,Perfect Storm Entertainment,1
83871,Perfect World (Beijing) Pictures Co.,1
10338,Perfect World Pictures,2
34679,Perfo Production,1
11368,Perfume Films,1
63628,Perlapartment Pictures,1
455,Permut Presentations,1
13792,Perpetual Media Capital,1
810,Persistent Entertainment,2
42209,Peter Frankfurt Productions,1
23359,Peter Newman/Interal,1
89304,Peter V. Miller Investment Corp.,1
16774,Peters Entertainment,2
423,Phantom Four,2
69579,Phantom Four Films,1
905,Phase 1 Productions,1
9081,Phase 4 Films,2
7273,Phi Group,1
65147,Phillybrook Films,1
3901,Phoenician Films,1
44171,Phoenix Film Investments,1
72683,Phoenix Film Poland,1
11317,Phoenix Pictures,17
7316,Phoenix Wiley,1
19045,Picnic Basket,1
8085,Picture Machine,1
37833,Picture Perfect (I),1
27993,Picture Perfect Corporation,1
52005,Picturehouse,1
11486,Picturehouse Entertainment,2
3207,Pictures in Paradise,5
18621,Pierce/Williams Entertainment,2
12653,Pikachu Project,1
89164,Pikachu Project 2001,1
10258,Pimlico Films,1
13358,Pin Hole Productions LLC,1
88533,Pine District Pictures,1
47231,Pinema,1
19404,Pinewood Studios,2
21845,Pink Machine,1
45729,Pioneer,1
9217,Pioneer Pictures,1
29063,Piraya Film A/S,1
1032,Pirol Stiftung,1
55852,Pistolero Productions LLC,1
160,Pit Bull Productions,1
19851,Pitbull Pictures,1
5723,Pitchblack Pictures Inc.,1
3,Pixar Animation Studios,16
45778,Plan B Entertainment,3
81,Plan B Entertainment,10
22567,Plantain Films,1
2481,Platinum Dunes,13
2896,Platinum Equity,1
4171,Playtone,9
2031,Playtone Production,1
4170,Playtone Productions,1
12264,Pledge Productions,1
4925,Plinyminor,1
2224,Plum Pictures,3
22376,Plunge Pictures LLC,1
22134,Plural - Jempsa,1
59348,Plywood Productions,1
16615,Point Grey Pictures,5
33837,Point Park University,1
55015,Pointe Studios,1
17411,Polar Entertainment,1
62072,Polar Entertainment Corporation,2
3415,Polar Productions,1
195,Pole Star,1
1861,Polish Brothers Construction,1
11976,Polonia Brothers Entertainment,1
11240,Polski Instytut Sztuki Filmowej,2
10478,Polsky Films,1
1382,PolyGram Filmed Entertainment,16
23873,PolyGram Filmproduktion,1
5716,Polygon Entertainment,1
31080,Polygram Filmed Entertainment,5
78846,Polyvinyl Records,1
10829,Pomarance Corporation,1
24785,Pontchartrain Productions,1
12975,Ponty Up Pictures,1
23116,Poo Poo Pictures,1
14531,Pop Films,1
10164,Popaganda Films,1
14729,Populist Pictures,1
1095,Portman Entertainment Group,1
486,Portobello Pictures,1
12197,Portobello Studios,1
23277,Possessed Pictures,1
40798,Post Empire Films,1
49696,Post No Bills Films,1
40543,Posthorn Pictures,1
47043,Posto 9,1
36615,Potboiler Productions,5
89637,Potomac Pictures,1
18321,Poultry Productions LLC,1
85163,Powers That Be Pictures,1
48788,Practical Pictures,3
11488,Prairie Home Productions,1
22135,Prana Animation Studios,2
18713,Prana Studios,1
72591,Prayer Flag Pictures,1
13362,Preferred Content,1
19902,Prelude Pictures,2
35625,Premiere Entertainment Group,1
3870,Premiere Picture,3
46831,Premiere Stealth Rights,1
6901,Prescience,2
3017,Present Pictures,1
23750,Presque Isle Films,1
8875,Pretty Pictures,1
40797,Prettybird,1
6542,Pricel,1
20306,Primary PIctures,1
10424,Primate Pictures,1
15357,Prime Focus,1
11931,Prime Time,1
11747,Prime Universe Productions,1
37845,Principato-Young Entertainment,3
1616,Process Productions,1
311,Procirep,3
22897,ProdigyMovies,1
1102,Producciones Anhelo,1
55778,Producciones San Patricia,1
734,Producers Circle,2
1256,Producers Sales Organization,1
11670,Producers Sales Organization (PSO),2
7488,Production Champion,1
52859,Production One,1
34403,Produzioni Associate Delphos,1
7508,Produzioni Europee Associati (PEA),1
11248,Programme MEDIA de la Communauté Européenne,1
65682,Progres Film Distribution,1
8972,Prommitr International Production,1
58772,Prone Gunman,1
58774,Prone Gunman A.I.E.,1
278,Propaganda Films,4
11441,Propeler,1
41047,Prophecy Pictures Ltd.,1
49327,Proposal Productions,1
413,Proscenium Films,1
19776,Prospect Park,1
8820,Prospect Pictures,1
2844,Prospero Pictures,1
20277,Protagonist Pictures,1
24048,Prototype,1
7503,Protozoa Pictures,6
3291,Provident Films,4
11567,Province of British Columbia Film Incentive BC,4
12200,Province of British Columbia Production Services Tax Credit,6
34207,Prufrock Pictures,1
12141,Pt. Merantau Films,1
3907,Pull Down Your Pants Pictures,1
57430,Pulse Films,1
13158,Punch 21 Productions,2
2154,Punch Productions,4
63430,Puppy Entertainment,1
6427,Pure Flix Entertainment,2
79986,Pure Flix Productions,1
3217,Purple Pictures,1
88715,Pyramania,1
186,Pyramide Productions,2
416,Python (Monty) Pictures Limited,1
4729,Q Productions,1
1617,Q Television,1
53011,Q&Q Medien GmbH,1
72725,QC Entertainment,1
11029,QED International,6
19952,QI Quality International GmbH & Co. KG,1
2981,QI Quality International GmbH Co. KG,1
66739,Qian Yian International,1
7038,Quad Productions,1
5991,Quality Films Entertainment,1
73954,Quality Growth International Ltd.,1
2432,Quanta Centro de Produções Cinematográficas,1
38617,Quantum Entertainment,1
67186,Quarante 12 Films,1
25608,Quick Draw Productions,1
24561,Quick Six Entertainment,1
4186,Quickfire Films,1
2554,Quincy Jones-David Salzman Entertainment,1
6370,Quinta Communications,4
25567,Quite Quick Productions,1
12011,Quo Vadis Cinéma,1
86352,Québec Production Services Tax Credit,1
892,Qwerty Films,6
19385,R&C Produzioni,1
355,R.P. Productions,4
23628,RCD Productions Ltd.,1
60546,RCS,1
23246,RCS Video,1
21925,REI Capital,1
31470,RGB Media,1
57625,RGM Films,1
12385,RKB Mainichi Broadcasting Corporation,1
5902,RKO,1
4361,RKO Pictures,2
6,RKO Radio Pictures,5
30666,RT Features,2
5867,RTBF,1
25489,RTE,1
42272,RTL,1
62693,RVK Studios,1
8924,RabbitBandini Productions,1
14718,Radar Pictures,13
209,Radiant Film GmbH,1
18990,Radiant Productions,5
11152,Radical Media,3
19648,Radical Studios,2
40605,Radio Telefís Éireann (RTÉ),1
20671,Radius-TWC,1
218,Rafran Cinematografica,1
2683,Rai Cinema,3
27584,"Rainbow Film Company, The",1
1309,Rainforest Films,5
2213,Rainmaker Entertainment,1
45330,Rainsworth Productions,1
11092,Ram Bergman Productions,3
7262,Random Films,1
4881,Rapid Heart Pictures,1
2070,Rastar Pictures,3
12007,Rat Entertainment,4
5754,Rat Pack Filmproduktion,1
28732,RatPac Entertainment,2
41624,RatPac-Dune Entertainment,12
53013,Rational Packaging Company,1
19259,Ravenhouse Entertainment,1
3295,Raw Feed,1
1631,Raw Nerve,1
17932,Razor Film Produktion,1
703,Razor Film Produktion GmbH,1
20856,Realitism Films,1
38504,Really Useful Films,1
2539,Reaper Productions,1
18520,Rebel Rebel,1
11561,Recorded Picture Company (RPC),3
470,Recorded Pictures Company,2
2229,Red Bank Films,1
12840,Red Box Films,1
57627,Red Chair Films,1
2343,Red Chillies Entertainment,1
27892,Red Cube Picture,1
4732,Red Envelope Entertainment,1
19177,Red Granite Pictures,4
78217,Red Hawk Entertainment,1
22103,Red Horizon Productions,1
7056,Red Horse Films,1
12178,Red Hour Films,10
2932,Red Hour Productions,1
17234,Red Lion Sarl,1
24827,Red Mullet Productions,1
2455,Red Om Films,3
21954,Red Plush Films,1
20789,Red Rover International,1
21128,Red Turtle,1
14440,Red Wagon Entertainment,7
780,Red Wagon Productions,2
38147,Red-horse Native,1
20451,Redbus Pictures,2
1483,Redeemable Features,1
41921,Redrum,1
8764,Redwave Films,1
83397,Reel Chefs Catering,2
2787,Reel FX Creative Studios,3
1207,Reeleyes Film,1
1649,Reforma Films,1
8794,Refugee Films,1
508,Regency Enterprises,69
12696,Regent Capital,2
20416,Regione Lazio,2
86256,Reiner / Greisman Productions,3
19480,Reino del Cielo,1
7295,Relativity Media,102
86115,Relativity Sports,1
52075,Reliance,1
6733,Reliance BIG Entertainment,5
7294,Reliance Entertainment,10
4298,Remstar Productions,1
19802,Ren Film,1
46506,Rena Film,1
3102,Renaissance Films,4
467,Renaissance Pictures,3
82,Renn Productions,1
24136,Reperage,1
57436,Reperage & Vanguard Films,1
8796,Representational Pictures,1
7308,Reprisal Films,1
1432,Republic Pictures,1
14317,Republic Pictures (I),1
10222,Reserve Room,1
41658,Residaco,1
58249,Resident Evil Productions,1
15287,Respect Films,1
41251,Reveal Entertainment,1
906,Revelations Entertainment,2
40955,Revere Entertainment,1
15495,Revolt Films,1
163,Revolution Films,7
497,Revolution Studios,34
76043,Revolution Sun Studios,16
12335,Rex Carlton Productions,1
24266,Rex Media,1
1591,Rhino Films,2
164,Rhombus Media,6
53733,Rhulen Entertainment,1
13481,Rhythm and Hues,1
1666,Rhône-Alpes Cinéma,1
60018,Rice Films,1
6045,Richard Williams Productions,1
86565,Riche Productions,1
28438,Riche-Ludwig Productions,2
2201,Rickshaw Productions,2
23634,Riddick Canada Productions,1
1668,Riff Raff Film Productions,1
4307,Rifkin-Eberts,1
64673,Rigas Entertainment,1
5221,Rigel Entertainment,1
8909,Right Coast Productions,1
32157,Right of Way Films,3
15081,Rimfire Films,1
49123,Ringerike Erste Filmproduktion,1
23955,Ringerike Zweite Filmproduktion,1
3338,Ringleader Studios,1
11948,Rio Dulce,1
10630,Rio Negro,1
395,Riofilm,1
1208,Rising Star,7
2830,Rival Pictures,1
15340,Rivdel Films,1
1246,River Road Entertainment,8
24851,Riverdale Productions,1
5621,Riverside Entertainment,1
2648,Road Rebel,4
7266,Roast Beef Productions,1
12245,Robert Lawrence Productions,1
3929,Robert Simonds Productions,13
3978,Robert Stigwood Organization (RSO),1
6304,Robert Wise Productions,1
12386,Robot Communications,1
71953,Robson Street,1
3767,Rockaway the Movie,1
67109,Rocking Chair Productions,1
42421,Rocklin / Faust,1
69582,Rocklock Films,1
11651,Rodar y Rodar Cine y Televisión,1
23283,Rodin Entertainment,1
15764,Rodriguez International Pictures,1
961,Roger Birnbaum Productions,3
8853,Rogue,2
23956,Rogue Films,1
696,Rogue Marble,1
134,Rogue Pictures,7
2282,Roissy Films,1
8690,Rollercoaster Entertainment,1
